"Plot Title: RL-9"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20202674, SEN S/N: 20202674)","Coupler Attached (LGR S/N: 20202674)","Host Connected (LGR S/N: 20202674)","Stopped (LGR S/N: 20202674)","End Of File (LGR S/N: 20202674)"
97,10/04/18 01:00:00 PM,40.696,,,,
98,10/04/18 03:00:00 PM,41.810,,,,
99,10/04/18 05:00:00 PM,41.810,,,,
100,10/04/18 07:00:00 PM,39.760,,,,
101,10/04/18 09:00:00 PM,38.440,,,,
102,10/04/18 11:00:00 PM,37.107,,,,
103,10/05/18 01:00:00 AM,35.564,,,,
104,10/05/18 03:00:00 AM,34.590,,,,
105,10/05/18 05:00:00 AM,34.198,,,,
106,10/05/18 07:00:00 AM,34.198,,,,
107,10/05/18 09:00:00 AM,34.002,,,,
108,10/05/18 11:00:00 AM,34.002,,,,
109,10/05/18 01:00:00 PM,34.198,,,,
110,10/05/18 03:00:00 PM,34.394,,,,
111,10/05/18 05:00:00 PM,34.394,,,,
112,10/05/18 07:00:00 PM,34.590,,,,
113,10/05/18 09:00:00 PM,34.590,,,,
114,10/05/18 11:00:00 PM,34.786,,,,
115,10/06/18 01:00:00 AM,34.786,,,,
116,10/06/18 03:00:00 AM,34.786,,,,
117,10/06/18 05:00:00 AM,34.786,,,,
118,10/06/18 07:00:00 AM,34.786,,,,
119,10/06/18 09:00:00 AM,34.786,,,,
120,10/06/18 11:00:00 AM,34.786,,,,
121,10/06/18 01:00:00 PM,34.590,,,,
122,10/06/18 03:00:00 PM,34.394,,,,
123,10/06/18 05:00:00 PM,34.198,,,,
124,10/06/18 07:00:00 PM,34.394,,,,
125,10/06/18 09:00:00 PM,34.394,,,,
126,10/06/18 11:00:00 PM,34.394,,,,
127,10/07/18 01:00:00 AM,34.394,,,,
128,10/07/18 03:00:00 AM,34.394,,,,
129,10/07/18 05:00:00 AM,34.394,,,,
130,10/07/18 07:00:00 AM,34.394,,,,
131,10/07/18 09:00:00 AM,34.394,,,,
132,10/07/18 11:00:00 AM,34.590,,,,
133,10/07/18 01:00:00 PM,34.394,,,,
134,10/07/18 03:00:00 PM,34.198,,,,
135,10/07/18 05:00:00 PM,34.198,,,,
136,10/07/18 07:00:00 PM,34.394,,,,
137,10/07/18 09:00:00 PM,34.198,,,,
138,10/07/18 11:00:00 PM,34.198,,,,
139,10/08/18 01:00:00 AM,34.198,,,,
140,10/08/18 03:00:00 AM,34.002,,,,
141,10/08/18 05:00:00 AM,34.002,,,,
142,10/08/18 07:00:00 AM,34.002,,,,
143,10/08/18 09:00:00 AM,34.002,,,,
144,10/08/18 11:00:00 AM,34.198,,,,
145,10/08/18 01:00:00 PM,34.981,,,,
146,10/08/18 03:00:00 PM,40.881,,,,
147,10/08/18 05:00:00 PM,43.466,,,,
148,10/08/18 07:00:00 PM,41.994,,,,
149,10/08/18 09:00:00 PM,40.881,,,,
150,10/08/18 11:00:00 PM,40.321,,,,
151,10/09/18 01:00:00 AM,40.321,,,,
152,10/09/18 03:00:00 AM,39.760,,,,
153,10/09/18 05:00:00 AM,37.488,,,,
154,10/09/18 07:00:00 AM,37.297,,,,
155,10/09/18 09:00:00 AM,37.488,,,,
156,10/09/18 11:00:00 AM,41.625,,,,
157,10/09/18 01:00:00 PM,47.088,,,,
158,10/09/18 03:00:00 PM,48.517,,,,
159,10/09/18 05:00:00 PM,48.339,,,,
160,10/09/18 07:00:00 PM,44.013,,,,
161,10/09/18 09:00:00 PM,41.254,,,,
162,10/09/18 11:00:00 PM,38.818,,,,
163,10/10/18 01:00:00 AM,37.870,,,,
164,10/10/18 03:00:00 AM,37.107,,,,
165,10/10/18 05:00:00 AM,36.723,,,,
166,10/10/18 07:00:00 AM,36.338,,,,
167,10/10/18 09:00:00 AM,36.145,,,,
168,10/10/18 11:00:00 AM,40.509,,,,
169,10/10/18 01:00:00 PM,46.008,,,,
170,10/10/18 03:00:00 PM,45.466,,,,
171,10/10/18 05:00:00 PM,45.466,,,,
172,10/10/18 07:00:00 PM,43.466,,,,
173,10/10/18 09:00:00 PM,39.007,,,,
174,10/10/18 11:00:00 PM,36.914,,,,
175,10/11/18 01:00:00 AM,35.564,,,,
176,10/11/18 03:00:00 AM,34.786,,,,
177,10/11/18 05:00:00 AM,34.198,,,,
178,10/11/18 07:00:00 AM,33.607,,,,
179,10/11/18 09:00:00 AM,33.213,,,,
180,10/11/18 11:00:00 AM,33.411,,,,
181,10/11/18 01:00:00 PM,37.297,,,,
182,10/11/18 03:00:00 PM,46.728,,,,
183,10/11/18 05:00:00 PM,47.624,,,,
184,10/11/18 07:00:00 PM,43.282,,,,
185,10/11/18 09:00:00 PM,39.573,,,,
186,10/11/18 11:00:00 PM,37.870,,,,
187,10/12/18 01:00:00 AM,36.531,,,,
188,10/12/18 03:00:00 AM,35.758,,,,
189,10/12/18 05:00:00 AM,35.175,,,,
190,10/12/18 07:00:00 AM,34.590,,,,
191,10/12/18 09:00:00 AM,34.198,,,,
192,10/12/18 11:00:00 AM,34.590,,,,
193,10/12/18 01:00:00 PM,45.286,,,,
194,10/12/18 03:00:00 PM,49.404,,,,
195,10/12/18 05:00:00 PM,50.995,,,,
196,10/12/18 07:00:00 PM,46.188,,,,
197,10/12/18 09:00:00 PM,44.013,,,,
198,10/12/18 11:00:00 PM,42.732,,,,
199,10/13/18 01:00:00 AM,40.881,,,,
200,10/13/18 03:00:00 AM,38.440,,,,
201,10/13/18 05:00:00 AM,36.338,,,,
202,10/13/18 07:00:00 AM,34.981,,,,
203,10/13/18 09:00:00 AM,34.394,,,,
204,10/13/18 11:00:00 AM,34.394,,,,
205,10/13/18 01:00:00 PM,42.179,,,,
206,10/13/18 03:00:00 PM,48.160,,,,
207,10/13/18 05:00:00 PM,49.404,,,,
208,10/13/18 07:00:00 PM,44.742,,,,
209,10/13/18 09:00:00 PM,40.321,,,,
210,10/13/18 11:00:00 PM,37.870,,,,
211,10/14/18 01:00:00 AM,36.145,,,,
212,10/14/18 03:00:00 AM,34.981,,,,
213,10/14/18 05:00:00 AM,34.002,,,,
214,10/14/18 07:00:00 AM,33.213,,,,
215,10/14/18 09:00:00 AM,33.013,,,,
216,10/14/18 11:00:00 AM,33.213,,,,
217,10/14/18 01:00:00 PM,35.370,,,,
218,10/14/18 03:00:00 PM,43.282,,,,
219,10/14/18 05:00:00 PM,46.188,,,,
220,10/14/18 07:00:00 PM,42.363,,,,
221,10/14/18 09:00:00 PM,39.196,,,,
222,10/14/18 11:00:00 PM,37.870,,,,
223,10/15/18 01:00:00 AM,38.440,,,,
224,10/15/18 03:00:00 AM,38.250,,,,
225,10/15/18 05:00:00 AM,36.914,,,,
226,10/15/18 07:00:00 AM,35.951,,,,
227,10/15/18 09:00:00 AM,36.145,,,,
228,10/15/18 11:00:00 AM,40.696,,,,
229,10/15/18 01:00:00 PM,47.624,,,,
230,10/15/18 03:00:00 PM,52.401,,,,
231,10/15/18 05:00:00 PM,53.274,,,,
232,10/15/18 07:00:00 PM,48.517,,,,
233,10/15/18 09:00:00 PM,44.922,,,,
234,10/15/18 11:00:00 PM,42.732,,,,
235,10/16/18 01:00:00 AM,41.254,,,,
236,10/16/18 03:00:00 AM,40.321,,,,
237,10/16/18 05:00:00 AM,39.384,,,,
238,10/16/18 07:00:00 AM,39.007,,,,
239,10/16/18 09:00:00 AM,38.629,,,,
240,10/16/18 11:00:00 AM,41.994,,,,
241,10/16/18 01:00:00 PM,48.160,,,,
242,10/16/18 03:00:00 PM,52.750,,,,
243,10/16/18 05:00:00 PM,52.925,,,,
244,10/16/18 07:00:00 PM,47.982,,,,
245,10/16/18 09:00:00 PM,44.195,,,,
246,10/16/18 11:00:00 PM,42.363,,,,
247,10/17/18 01:00:00 AM,41.439,,,,
248,10/17/18 03:00:00 AM,40.321,,,,
249,10/17/18 05:00:00 AM,39.007,,,,
250,10/17/18 07:00:00 AM,37.488,,,,
251,10/17/18 09:00:00 AM,37.679,,,,
252,10/17/18 11:00:00 AM,41.254,,,,
253,10/17/18 01:00:00 PM,48.517,,,,
254,10/17/18 03:00:00 PM,54.322,,,,
255,10/17/18 05:00:00 PM,55.017,,,,
256,10/17/18 07:00:00 PM,49.759,,,,
257,10/17/18 09:00:00 PM,45.286,,,,
258,10/17/18 11:00:00 PM,42.548,,,,
259,10/18/18 01:00:00 AM,40.696,,,,
260,10/18/18 03:00:00 AM,39.007,,,,
261,10/18/18 05:00:00 AM,37.679,,,,
262,10/18/18 07:00:00 AM,37.107,,,,
263,10/18/18 09:00:00 AM,37.679,,,,
264,10/18/18 11:00:00 AM,41.994,,,,
265,10/18/18 01:00:00 PM,47.088,,,,
266,10/18/18 03:00:00 PM,52.925,,,,
267,10/18/18 05:00:00 PM,52.750,,,,
268,10/18/18 07:00:00 PM,47.982,,,,
269,10/18/18 09:00:00 PM,44.379,,,,
270,10/18/18 11:00:00 PM,42.548,,,,
271,10/19/18 01:00:00 AM,41.254,,,,
272,10/19/18 03:00:00 AM,39.007,,,,
273,10/19/18 05:00:00 AM,37.679,,,,
274,10/19/18 07:00:00 AM,36.531,,,,
275,10/19/18 09:00:00 AM,35.951,,,,
276,10/19/18 11:00:00 AM,40.321,,,,
277,10/19/18 01:00:00 PM,47.266,,,,
278,10/19/18 03:00:00 PM,53.274,,,,
279,10/19/18 05:00:00 PM,52.925,,,,
280,10/19/18 07:00:00 PM,48.160,,,,
281,10/19/18 09:00:00 PM,44.013,,,,
282,10/19/18 11:00:00 PM,41.625,,,,
283,10/20/18 01:00:00 AM,39.947,,,,
284,10/20/18 03:00:00 AM,38.440,,,,
285,10/20/18 05:00:00 AM,37.297,,,,
286,10/20/18 07:00:00 AM,36.145,,,,
287,10/20/18 09:00:00 AM,35.951,,,,
288,10/20/18 11:00:00 AM,40.321,,,,
289,10/20/18 01:00:00 PM,47.802,,,,
290,10/20/18 03:00:00 PM,53.449,,,,
291,10/20/18 05:00:00 PM,52.576,,,,
292,10/20/18 07:00:00 PM,47.624,,,,
293,10/20/18 09:00:00 PM,43.466,,,,
294,10/20/18 11:00:00 PM,41.067,,,,
295,10/21/18 01:00:00 AM,39.196,,,,
296,10/21/18 03:00:00 AM,37.870,,,,
297,10/21/18 05:00:00 AM,36.723,,,,
298,10/21/18 07:00:00 AM,35.758,,,,
299,10/21/18 09:00:00 AM,35.758,,,,
300,10/21/18 11:00:00 AM,40.134,,,,
301,10/21/18 01:00:00 PM,47.446,,,,
302,10/21/18 03:00:00 PM,53.100,,,,
303,10/21/18 05:00:00 PM,52.925,,,,
304,10/21/18 07:00:00 PM,47.982,,,,
305,10/21/18 09:00:00 PM,44.560,,,,
306,10/21/18 11:00:00 PM,42.732,,,,
307,10/22/18 01:00:00 AM,41.439,,,,
308,10/22/18 03:00:00 AM,39.384,,,,
309,10/22/18 05:00:00 AM,38.250,,,,
310,10/22/18 07:00:00 AM,36.914,,,,
311,10/22/18 09:00:00 AM,37.107,,,,
312,10/22/18 11:00:00 AM,41.067,,,,
313,10/22/18 01:00:00 PM,47.624,,,,
314,10/22/18 03:00:00 PM,53.798,,,,
315,10/22/18 05:00:00 PM,53.100,,,,
316,10/22/18 07:00:00 PM,48.695,,,,
317,10/22/18 09:00:00 PM,45.286,,,,
318,10/22/18 11:00:00 PM,42.548,,,,
319,10/23/18 01:00:00 AM,40.509,,,,
320,10/23/18 03:00:00 AM,39.384,,,,
321,10/23/18 05:00:00 AM,38.250,,,,
322,10/23/18 07:00:00 AM,37.107,,,,
323,10/23/18 09:00:00 AM,37.107,,,,
324,10/23/18 11:00:00 AM,41.067,,,,
325,10/23/18 01:00:00 PM,45.648,,,,
326,10/23/18 03:00:00 PM,47.802,,,,
327,10/23/18 05:00:00 PM,46.369,,,,
328,10/23/18 07:00:00 PM,44.013,,,,
329,10/23/18 09:00:00 PM,42.363,,,,
330,10/23/18 11:00:00 PM,41.254,,,,
331,10/24/18 01:00:00 AM,39.007,,,,
332,10/24/18 03:00:00 AM,39.196,,,,
333,10/24/18 05:00:00 AM,38.440,,,,
334,10/24/18 07:00:00 AM,38.440,,,,
335,10/24/18 09:00:00 AM,37.679,,,,
336,10/24/18 11:00:00 AM,41.810,,,,
337,10/24/18 01:00:00 PM,44.379,,,,
338,10/24/18 03:00:00 PM,47.802,,,,
339,10/24/18 05:00:00 PM,45.466,,,,
340,10/24/18 07:00:00 PM,42.179,,,,
341,10/24/18 09:00:00 PM,40.881,,,,
342,10/24/18 11:00:00 PM,39.760,,,,
343,10/25/18 01:00:00 AM,39.007,,,,
344,10/25/18 03:00:00 AM,37.488,,,,
345,10/25/18 05:00:00 AM,38.061,,,,
346,10/25/18 07:00:00 AM,38.629,,,,
347,10/25/18 09:00:00 AM,38.818,,,,
348,10/25/18 11:00:00 AM,39.760,,,,
349,10/25/18 01:00:00 PM,40.134,,,,
350,10/25/18 03:00:00 PM,41.067,,,,
351,10/25/18 05:00:00 PM,41.254,,,,
352,10/25/18 07:00:00 PM,41.254,,,,
353,10/25/18 09:00:00 PM,41.067,,,,
354,10/25/18 11:00:00 PM,41.254,,,,
355,10/26/18 01:00:00 AM,41.254,,,,
356,10/26/18 03:00:00 AM,42.179,,,,
357,10/26/18 05:00:00 AM,43.282,,,,
358,10/26/18 07:00:00 AM,43.466,,,,
359,10/26/18 09:00:00 AM,43.099,,,,
360,10/26/18 11:00:00 AM,44.013,,,,
361,10/26/18 01:00:00 PM,45.286,,,,
362,10/26/18 03:00:00 PM,43.831,,,,
363,10/26/18 05:00:00 PM,41.994,,,,
364,10/26/18 07:00:00 PM,40.509,,,,
365,10/26/18 09:00:00 PM,39.384,,,,
366,10/26/18 11:00:00 PM,38.250,,,,
367,10/27/18 01:00:00 AM,37.107,,,,
368,10/27/18 03:00:00 AM,35.758,,,,
369,10/27/18 05:00:00 AM,35.175,,,,
370,10/27/18 07:00:00 AM,34.590,,,,
371,10/27/18 09:00:00 AM,34.002,,,,
372,10/27/18 11:00:00 AM,33.805,,,,
373,10/27/18 01:00:00 PM,35.758,,,,
374,10/27/18 03:00:00 PM,40.696,,,,
375,10/27/18 05:00:00 PM,39.947,,,,
376,10/27/18 07:00:00 PM,39.573,,,,
377,10/27/18 09:00:00 PM,40.321,,,,
378,10/27/18 11:00:00 PM,41.254,,,,
379,10/28/18 01:00:00 AM,40.696,,,,
380,10/28/18 03:00:00 AM,39.007,,,,
381,10/28/18 05:00:00 AM,35.564,,,,
382,10/28/18 07:00:00 AM,34.394,,,,
383,10/28/18 09:00:00 AM,34.590,,,,
384,10/28/18 11:00:00 AM,34.590,,,,
385,10/28/18 01:00:00 PM,34.786,,,,
386,10/28/18 03:00:00 PM,34.590,,,,
387,10/28/18 05:00:00 PM,34.590,,,,
388,10/28/18 07:00:00 PM,34.590,,,,
389,10/28/18 09:00:00 PM,34.394,,,,
390,10/28/18 11:00:00 PM,34.394,,,,
391,10/29/18 01:00:00 AM,34.394,,,,
392,10/29/18 03:00:00 AM,34.394,,,,
393,10/29/18 05:00:00 AM,34.394,,,,
394,10/29/18 07:00:00 AM,34.394,,,,
395,10/29/18 09:00:00 AM,34.394,,,,
396,10/29/18 11:00:00 AM,34.394,,,,
397,10/29/18 01:00:00 PM,34.394,,,,
398,10/29/18 03:00:00 PM,34.198,,,,
399,10/29/18 05:00:00 PM,34.198,,,,
400,10/29/18 07:00:00 PM,34.198,,,,
401,10/29/18 09:00:00 PM,34.198,,,,
402,10/29/18 11:00:00 PM,34.002,,,,
403,10/30/18 01:00:00 AM,34.002,,,,
404,10/30/18 03:00:00 AM,34.002,,,,
405,10/30/18 05:00:00 AM,34.002,,,,
406,10/30/18 07:00:00 AM,34.002,,,,
407,10/30/18 09:00:00 AM,34.002,,,,
408,10/30/18 11:00:00 AM,34.002,,,,
409,10/30/18 01:00:00 PM,34.002,,,,
410,10/30/18 03:00:00 PM,34.002,,,,
411,10/30/18 05:00:00 PM,34.002,,,,
412,10/30/18 07:00:00 PM,33.805,,,,
413,10/30/18 09:00:00 PM,33.805,,,,
414,10/30/18 11:00:00 PM,33.805,,,,
415,10/31/18 01:00:00 AM,33.805,,,,
416,10/31/18 03:00:00 AM,33.805,,,,
417,10/31/18 05:00:00 AM,33.805,,,,
418,10/31/18 07:00:00 AM,33.805,,,,
419,10/31/18 09:00:00 AM,33.607,,,,
420,10/31/18 11:00:00 AM,33.607,,,,
421,10/31/18 01:00:00 PM,33.607,,,,
422,10/31/18 03:00:00 PM,33.411,,,,
423,10/31/18 05:00:00 PM,33.411,,,,
424,10/31/18 07:00:00 PM,33.411,,,,
425,10/31/18 09:00:00 PM,33.213,,,,
426,10/31/18 11:00:00 PM,33.213,,,,
427,11/01/18 01:00:00 AM,32.815,,,,
428,11/01/18 03:00:00 AM,32.617,,,,
429,11/01/18 05:00:00 AM,32.617,,,,
430,11/01/18 07:00:00 AM,32.418,,,,
431,11/01/18 09:00:00 AM,32.418,,,,
432,11/01/18 11:00:00 AM,32.418,,,,
433,11/01/18 01:00:00 PM,32.617,,,,
434,11/01/18 03:00:00 PM,32.815,,,,
435,11/01/18 05:00:00 PM,33.607,,,,
436,11/01/18 07:00:00 PM,34.198,,,,
437,11/01/18 09:00:00 PM,35.175,,,,
438,11/01/18 11:00:00 PM,35.758,,,,
439,11/02/18 01:00:00 AM,35.758,,,,
440,11/02/18 03:00:00 AM,36.723,,,,
441,11/02/18 05:00:00 AM,37.679,,,,
442,11/02/18 07:00:00 AM,38.250,,,,
443,11/02/18 09:00:00 AM,36.145,,,,
444,11/02/18 11:00:00 AM,37.297,,,,
445,11/02/18 01:00:00 PM,37.297,,,,
446,11/02/18 03:00:00 PM,36.723,,,,
447,11/02/18 05:00:00 PM,35.370,,,,
448,11/02/18 07:00:00 PM,34.198,,,,
449,11/02/18 09:00:00 PM,34.002,,,,
450,11/02/18 11:00:00 PM,34.002,,,,
451,11/03/18 01:00:00 AM,33.805,,,,
452,11/03/18 03:00:00 AM,34.002,,,,
453,11/03/18 05:00:00 AM,34.002,,,,
454,11/03/18 07:00:00 AM,34.002,,,,
455,11/03/18 09:00:00 AM,33.805,,,,
456,11/03/18 11:00:00 AM,33.805,,,,
457,11/03/18 01:00:00 PM,35.758,,,,
458,11/03/18 03:00:00 PM,34.394,,,,
459,11/03/18 05:00:00 PM,34.002,,,,
460,11/03/18 07:00:00 PM,33.607,,,,
461,11/03/18 09:00:00 PM,33.607,,,,
462,11/03/18 11:00:00 PM,33.607,,,,
463,11/04/18 01:00:00 AM,33.411,,,,
464,11/04/18 03:00:00 AM,33.411,,,,
465,11/04/18 05:00:00 AM,33.411,,,,
466,11/04/18 07:00:00 AM,32.617,,,,
467,11/04/18 09:00:00 AM,32.815,,,,
468,11/04/18 11:00:00 AM,33.013,,,,
469,11/04/18 01:00:00 PM,33.013,,,,
470,11/04/18 03:00:00 PM,33.013,,,,
471,11/04/18 05:00:00 PM,33.013,,,,
472,11/04/18 07:00:00 PM,33.013,,,,
473,11/04/18 09:00:00 PM,33.013,,,,
474,11/04/18 11:00:00 PM,33.013,,,,
475,11/05/18 01:00:00 AM,33.013,,,,
476,11/05/18 03:00:00 AM,33.013,,,,
477,11/05/18 05:00:00 AM,33.013,,,,
478,11/05/18 07:00:00 AM,33.013,,,,
479,11/05/18 09:00:00 AM,33.013,,,,
480,11/05/18 11:00:00 AM,33.013,,,,
481,11/05/18 01:00:00 PM,33.013,,,,
482,11/05/18 03:00:00 PM,33.013,,,,
483,11/05/18 05:00:00 PM,33.013,,,,
484,11/05/18 07:00:00 PM,33.013,,,,
485,11/05/18 09:00:00 PM,33.013,,,,
486,11/05/18 11:00:00 PM,33.013,,,,
487,11/06/18 01:00:00 AM,33.013,,,,
488,11/06/18 03:00:00 AM,33.013,,,,
489,11/06/18 05:00:00 AM,33.013,,,,
490,11/06/18 07:00:00 AM,33.013,,,,
491,11/06/18 09:00:00 AM,33.013,,,,
492,11/06/18 11:00:00 AM,33.013,,,,
493,11/06/18 01:00:00 PM,33.013,,,,
494,11/06/18 03:00:00 PM,33.013,,,,
495,11/06/18 05:00:00 PM,33.013,,,,
496,11/06/18 07:00:00 PM,33.013,,,,
497,11/06/18 09:00:00 PM,33.013,,,,
498,11/06/18 11:00:00 PM,33.013,,,,
499,11/07/18 01:00:00 AM,33.013,,,,
500,11/07/18 03:00:00 AM,33.013,,,,
501,11/07/18 05:00:00 AM,33.013,,,,
502,11/07/18 07:00:00 AM,33.013,,,,
503,11/07/18 09:00:00 AM,33.013,,,,
504,11/07/18 11:00:00 AM,33.013,,,,
505,11/07/18 01:00:00 PM,33.013,,,,
506,11/07/18 03:00:00 PM,33.013,,,,
507,11/07/18 05:00:00 PM,33.013,,,,
508,11/07/18 07:00:00 PM,33.013,,,,
509,11/07/18 09:00:00 PM,33.013,,,,
510,11/07/18 11:00:00 PM,33.013,,,,
511,11/08/18 01:00:00 AM,33.013,,,,
512,11/08/18 03:00:00 AM,33.013,,,,
513,11/08/18 05:00:00 AM,33.013,,,,
514,11/08/18 07:00:00 AM,33.013,,,,
515,11/08/18 09:00:00 AM,33.013,,,,
516,11/08/18 11:00:00 AM,32.815,,,,
517,11/08/18 01:00:00 PM,32.815,,,,
518,11/08/18 03:00:00 PM,32.815,,,,
519,11/08/18 05:00:00 PM,32.815,,,,
520,11/08/18 07:00:00 PM,33.013,,,,
521,11/08/18 09:00:00 PM,33.013,,,,
522,11/08/18 11:00:00 PM,33.013,,,,
523,11/09/18 01:00:00 AM,32.815,,,,
524,11/09/18 03:00:00 AM,32.815,,,,
525,11/09/18 05:00:00 AM,33.013,,,,
526,11/09/18 07:00:00 AM,32.815,,,,
527,11/09/18 09:00:00 AM,33.013,,,,
528,11/09/18 11:00:00 AM,32.815,,,,
529,11/09/18 01:00:00 PM,32.815,,,,
530,11/09/18 03:00:00 PM,32.815,,,,
531,11/09/18 05:00:00 PM,32.815,,,,
532,11/09/18 07:00:00 PM,32.815,,,,
533,11/09/18 09:00:00 PM,32.815,,,,
534,11/09/18 11:00:00 PM,33.013,,,,
535,11/10/18 01:00:00 AM,33.013,,,,
536,11/10/18 03:00:00 AM,33.013,,,,
537,11/10/18 05:00:00 AM,32.815,,,,
538,11/10/18 07:00:00 AM,32.815,,,,
539,11/10/18 09:00:00 AM,32.815,,,,
540,11/10/18 11:00:00 AM,32.815,,,,
541,11/10/18 01:00:00 PM,32.815,,,,
542,11/10/18 03:00:00 PM,32.815,,,,
543,11/10/18 05:00:00 PM,32.815,,,,
544,11/10/18 07:00:00 PM,32.815,,,,
545,11/10/18 09:00:00 PM,33.013,,,,
546,11/10/18 11:00:00 PM,33.013,,,,
547,11/11/18 01:00:00 AM,32.815,,,,
548,11/11/18 03:00:00 AM,33.013,,,,
