"Plot Title: RL-4"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20202669, SEN S/N: 20202669)","Coupler Attached (LGR S/N: 20202669)","Host Connected (LGR S/N: 20202669)","Stopped (LGR S/N: 20202669)","End Of File (LGR S/N: 20202669)"
71,10/02/18 09:00:00 AM,43.466,,,,
72,10/02/18 11:00:00 AM,44.379,,,,
73,10/02/18 01:00:00 PM,46.188,,,,
74,10/02/18 03:00:00 PM,44.379,,,,
75,10/02/18 05:00:00 PM,42.179,,,,
76,10/02/18 07:00:00 PM,40.321,,,,
77,10/02/18 09:00:00 PM,38.440,,,,
78,10/02/18 11:00:00 PM,37.107,,,,
79,10/03/18 01:00:00 AM,36.338,,,,
80,10/03/18 03:00:00 AM,35.370,,,,
81,10/03/18 05:00:00 AM,34.786,,,,
82,10/03/18 07:00:00 AM,34.198,,,,
83,10/03/18 09:00:00 AM,34.002,,,,
84,10/03/18 11:00:00 AM,33.805,,,,
85,10/03/18 01:00:00 PM,34.002,,,,
86,10/03/18 03:00:00 PM,43.282,,,,
87,10/03/18 05:00:00 PM,42.179,,,,
88,10/03/18 07:00:00 PM,39.196,,,,
89,10/03/18 09:00:00 PM,37.679,,,,
90,10/03/18 11:00:00 PM,37.870,,,,
91,10/04/18 01:00:00 AM,37.107,,,,
92,10/04/18 03:00:00 AM,35.951,,,,
93,10/04/18 05:00:00 AM,35.564,,,,
94,10/04/18 07:00:00 AM,35.370,,,,
95,10/04/18 09:00:00 AM,35.175,,,,
96,10/04/18 11:00:00 AM,37.297,,,,
97,10/04/18 01:00:00 PM,41.810,,,,
98,10/04/18 03:00:00 PM,41.810,,,,
99,10/04/18 05:00:00 PM,43.831,,,,
100,10/04/18 07:00:00 PM,40.881,,,,
101,10/04/18 09:00:00 PM,39.007,,,,
102,10/04/18 11:00:00 PM,36.723,,,,
103,10/05/18 01:00:00 AM,35.564,,,,
104,10/05/18 03:00:00 AM,34.786,,,,
105,10/05/18 05:00:00 AM,34.590,,,,
106,10/05/18 07:00:00 AM,34.590,,,,
107,10/05/18 09:00:00 AM,34.981,,,,
108,10/05/18 11:00:00 AM,34.981,,,,
109,10/05/18 01:00:00 PM,35.175,,,,
110,10/05/18 03:00:00 PM,34.981,,,,
111,10/05/18 05:00:00 PM,34.981,,,,
112,10/05/18 07:00:00 PM,34.590,,,,
113,10/05/18 09:00:00 PM,34.198,,,,
114,10/05/18 11:00:00 PM,34.198,,,,
115,10/06/18 01:00:00 AM,34.198,,,,
116,10/06/18 03:00:00 AM,34.002,,,,
117,10/06/18 05:00:00 AM,34.002,,,,
118,10/06/18 07:00:00 AM,34.002,,,,
119,10/06/18 09:00:00 AM,34.002,,,,
120,10/06/18 11:00:00 AM,34.198,,,,
121,10/06/18 01:00:00 PM,34.198,,,,
122,10/06/18 03:00:00 PM,34.394,,,,
123,10/06/18 05:00:00 PM,34.590,,,,
124,10/06/18 07:00:00 PM,34.590,,,,
125,10/06/18 09:00:00 PM,34.590,,,,
126,10/06/18 11:00:00 PM,34.394,,,,
127,10/07/18 01:00:00 AM,34.394,,,,
128,10/07/18 03:00:00 AM,34.394,,,,
129,10/07/18 05:00:00 AM,34.198,,,,
130,10/07/18 07:00:00 AM,34.394,,,,
131,10/07/18 09:00:00 AM,34.590,,,,
132,10/07/18 11:00:00 AM,35.564,,,,
133,10/07/18 01:00:00 PM,37.488,,,,
134,10/07/18 03:00:00 PM,40.134,,,,
135,10/07/18 05:00:00 PM,40.134,,,,
136,10/07/18 07:00:00 PM,39.196,,,,
137,10/07/18 09:00:00 PM,38.629,,,,
138,10/07/18 11:00:00 PM,38.629,,,,
139,10/08/18 01:00:00 AM,38.440,,,,
140,10/08/18 03:00:00 AM,38.629,,,,
141,10/08/18 05:00:00 AM,38.818,,,,
142,10/08/18 07:00:00 AM,38.818,,,,
143,10/08/18 09:00:00 AM,39.384,,,,
144,10/08/18 11:00:00 AM,41.254,,,,
145,10/08/18 01:00:00 PM,44.560,,,,
146,10/08/18 03:00:00 PM,46.008,,,,
147,10/08/18 05:00:00 PM,44.922,,,,
148,10/08/18 07:00:00 PM,43.648,,,,
149,10/08/18 09:00:00 PM,42.732,,,,
150,10/08/18 11:00:00 PM,42.548,,,,
151,10/09/18 01:00:00 AM,42.548,,,,
152,10/09/18 03:00:00 AM,41.810,,,,
153,10/09/18 05:00:00 AM,40.881,,,,
154,10/09/18 07:00:00 AM,40.134,,,,
155,10/09/18 09:00:00 AM,40.881,,,,
156,10/09/18 11:00:00 AM,44.013,,,,
157,10/09/18 01:00:00 PM,46.369,,,,
158,10/09/18 03:00:00 PM,46.548,,,,
159,10/09/18 05:00:00 PM,46.369,,,,
160,10/09/18 07:00:00 PM,43.648,,,,
161,10/09/18 09:00:00 PM,42.179,,,,
162,10/09/18 11:00:00 PM,40.321,,,,
163,10/10/18 01:00:00 AM,39.573,,,,
164,10/10/18 03:00:00 AM,39.007,,,,
165,10/10/18 05:00:00 AM,38.629,,,,
166,10/10/18 07:00:00 AM,38.250,,,,
167,10/10/18 09:00:00 AM,38.250,,,,
168,10/10/18 11:00:00 AM,39.384,,,,
169,10/10/18 01:00:00 PM,43.099,,,,
170,10/10/18 03:00:00 PM,43.648,,,,
171,10/10/18 05:00:00 PM,42.548,,,,
172,10/10/18 07:00:00 PM,40.134,,,,
173,10/10/18 09:00:00 PM,37.488,,,,
174,10/10/18 11:00:00 PM,36.338,,,,
175,10/11/18 01:00:00 AM,35.564,,,,
176,10/11/18 03:00:00 AM,34.786,,,,
177,10/11/18 05:00:00 AM,34.198,,,,
178,10/11/18 07:00:00 AM,34.002,,,,
179,10/11/18 09:00:00 AM,33.607,,,,
180,10/11/18 11:00:00 AM,33.607,,,,
181,10/11/18 01:00:00 PM,33.607,,,,
182,10/11/18 03:00:00 PM,45.104,,,,
183,10/11/18 05:00:00 PM,41.067,,,,
184,10/11/18 07:00:00 PM,38.250,,,,
185,10/11/18 09:00:00 PM,36.338,,,,
186,10/11/18 11:00:00 PM,35.175,,,,
187,10/12/18 01:00:00 AM,35.175,,,,
188,10/12/18 03:00:00 AM,34.786,,,,
189,10/12/18 05:00:00 AM,34.394,,,,
190,10/12/18 07:00:00 AM,34.198,,,,
191,10/12/18 09:00:00 AM,34.002,,,,
192,10/12/18 11:00:00 AM,34.002,,,,
193,10/12/18 01:00:00 PM,35.175,,,,
194,10/12/18 03:00:00 PM,48.871,,,,
195,10/12/18 05:00:00 PM,42.548,,,,
196,10/12/18 07:00:00 PM,40.509,,,,
197,10/12/18 09:00:00 PM,40.321,,,,
198,10/12/18 11:00:00 PM,39.947,,,,
199,10/13/18 01:00:00 AM,39.573,,,,
200,10/13/18 03:00:00 AM,36.723,,,,
201,10/13/18 05:00:00 AM,35.370,,,,
202,10/13/18 07:00:00 AM,34.590,,,,
203,10/13/18 09:00:00 AM,34.002,,,,
204,10/13/18 11:00:00 AM,33.805,,,,
205,10/13/18 01:00:00 PM,33.805,,,,
206,10/13/18 03:00:00 PM,46.008,,,,
207,10/13/18 05:00:00 PM,40.134,,,,
208,10/13/18 07:00:00 PM,36.914,,,,
209,10/13/18 09:00:00 PM,35.370,,,,
210,10/13/18 11:00:00 PM,34.394,,,,
211,10/14/18 01:00:00 AM,33.805,,,,
212,10/14/18 03:00:00 AM,33.411,,,,
213,10/14/18 05:00:00 AM,33.213,,,,
214,10/14/18 07:00:00 AM,32.815,,,,
215,10/14/18 09:00:00 AM,32.617,,,,
216,10/14/18 11:00:00 AM,32.617,,,,
217,10/14/18 01:00:00 PM,32.617,,,,
218,10/14/18 03:00:00 PM,33.805,,,,
219,10/14/18 05:00:00 PM,35.175,,,,
220,10/14/18 07:00:00 PM,34.002,,,,
221,10/14/18 09:00:00 PM,33.607,,,,
222,10/14/18 11:00:00 PM,33.411,,,,
223,10/15/18 01:00:00 AM,33.213,,,,
224,10/15/18 03:00:00 AM,33.013,,,,
225,10/15/18 05:00:00 AM,33.013,,,,
226,10/15/18 07:00:00 AM,33.013,,,,
227,10/15/18 09:00:00 AM,33.013,,,,
228,10/15/18 11:00:00 AM,33.013,,,,
229,10/15/18 01:00:00 PM,33.805,,,,
230,10/15/18 03:00:00 PM,48.871,,,,
231,10/15/18 05:00:00 PM,42.363,,,,
232,10/15/18 07:00:00 PM,39.196,,,,
233,10/15/18 09:00:00 PM,37.297,,,,
234,10/15/18 11:00:00 PM,36.338,,,,
235,10/16/18 01:00:00 AM,35.370,,,,
236,10/16/18 03:00:00 AM,34.981,,,,
237,10/16/18 05:00:00 AM,34.590,,,,
238,10/16/18 07:00:00 AM,34.198,,,,
239,10/16/18 09:00:00 AM,34.590,,,,
240,10/16/18 11:00:00 AM,36.531,,,,
241,10/16/18 01:00:00 PM,38.061,,,,
242,10/16/18 03:00:00 PM,50.819,,,,
243,10/16/18 05:00:00 PM,43.282,,,,
244,10/16/18 07:00:00 PM,39.573,,,,
245,10/16/18 09:00:00 PM,37.297,,,,
246,10/16/18 11:00:00 PM,35.951,,,,
247,10/17/18 01:00:00 AM,35.370,,,,
248,10/17/18 03:00:00 AM,34.786,,,,
249,10/17/18 05:00:00 AM,33.805,,,,
250,10/17/18 07:00:00 AM,33.607,,,,
251,10/17/18 09:00:00 AM,33.607,,,,
252,10/17/18 11:00:00 AM,34.394,,,,
253,10/17/18 01:00:00 PM,36.338,,,,
254,10/17/18 03:00:00 PM,49.050,,,,
255,10/17/18 05:00:00 PM,42.548,,,,
256,10/17/18 07:00:00 PM,39.384,,,,
257,10/17/18 09:00:00 PM,37.488,,,,
258,10/17/18 11:00:00 PM,36.338,,,,
259,10/18/18 01:00:00 AM,35.370,,,,
260,10/18/18 03:00:00 AM,34.786,,,,
261,10/18/18 05:00:00 AM,34.198,,,,
262,10/18/18 07:00:00 AM,33.805,,,,
263,10/18/18 09:00:00 AM,35.370,,,,
264,10/18/18 11:00:00 AM,38.250,,,,
265,10/18/18 01:00:00 PM,39.384,,,,
266,10/18/18 03:00:00 PM,50.466,,,,
267,10/18/18 05:00:00 PM,44.379,,,,
268,10/18/18 07:00:00 PM,40.881,,,,
269,10/18/18 09:00:00 PM,39.007,,,,
270,10/18/18 11:00:00 PM,37.679,,,,
271,10/19/18 01:00:00 AM,36.914,,,,
272,10/19/18 03:00:00 AM,36.338,,,,
273,10/19/18 05:00:00 AM,35.564,,,,
274,10/19/18 07:00:00 AM,34.981,,,,
275,10/19/18 09:00:00 AM,35.175,,,,
276,10/19/18 11:00:00 AM,36.914,,,,
277,10/19/18 01:00:00 PM,38.629,,,,
278,10/19/18 03:00:00 PM,49.937,,,,
279,10/19/18 05:00:00 PM,44.195,,,,
280,10/19/18 07:00:00 PM,40.881,,,,
281,10/19/18 09:00:00 PM,39.007,,,,
282,10/19/18 11:00:00 PM,37.870,,,,
283,10/20/18 01:00:00 AM,37.297,,,,
284,10/20/18 03:00:00 AM,36.914,,,,
285,10/20/18 05:00:00 AM,36.338,,,,
286,10/20/18 07:00:00 AM,35.951,,,,
287,10/20/18 09:00:00 AM,35.951,,,,
288,10/20/18 11:00:00 AM,37.488,,,,
289,10/20/18 01:00:00 PM,39.007,,,,
290,10/20/18 03:00:00 PM,50.290,,,,
291,10/20/18 05:00:00 PM,44.195,,,,
292,10/20/18 07:00:00 PM,40.696,,,,
293,10/20/18 09:00:00 PM,38.818,,,,
294,10/20/18 11:00:00 PM,37.679,,,,
295,10/21/18 01:00:00 AM,36.914,,,,
296,10/21/18 03:00:00 AM,36.531,,,,
297,10/21/18 05:00:00 AM,35.951,,,,
298,10/21/18 07:00:00 AM,35.564,,,,
299,10/21/18 09:00:00 AM,35.758,,,,
300,10/21/18 11:00:00 AM,37.488,,,,
301,10/21/18 01:00:00 PM,39.007,,,,
302,10/21/18 03:00:00 PM,49.404,,,,
303,10/21/18 05:00:00 PM,44.195,,,,
304,10/21/18 07:00:00 PM,40.881,,,,
305,10/21/18 09:00:00 PM,39.007,,,,
306,10/21/18 11:00:00 PM,37.870,,,,
307,10/22/18 01:00:00 AM,37.107,,,,
308,10/22/18 03:00:00 AM,36.531,,,,
309,10/22/18 05:00:00 AM,35.951,,,,
310,10/22/18 07:00:00 AM,35.370,,,,
311,10/22/18 09:00:00 AM,35.951,,,,
312,10/22/18 11:00:00 AM,37.679,,,,
313,10/22/18 01:00:00 PM,39.384,,,,
314,10/22/18 03:00:00 PM,49.050,,,,
315,10/22/18 05:00:00 PM,44.013,,,,
316,10/22/18 07:00:00 PM,40.881,,,,
317,10/22/18 09:00:00 PM,39.007,,,,
318,10/22/18 11:00:00 PM,37.870,,,,
319,10/23/18 01:00:00 AM,36.914,,,,
320,10/23/18 03:00:00 AM,36.338,,,,
321,10/23/18 05:00:00 AM,35.951,,,,
322,10/23/18 07:00:00 AM,35.564,,,,
323,10/23/18 09:00:00 AM,35.951,,,,
324,10/23/18 11:00:00 AM,38.818,,,,
325,10/23/18 01:00:00 PM,41.439,,,,
326,10/23/18 03:00:00 PM,45.828,,,,
327,10/23/18 05:00:00 PM,43.831,,,,
328,10/23/18 07:00:00 PM,41.810,,,,
329,10/23/18 09:00:00 PM,40.696,,,,
330,10/23/18 11:00:00 PM,39.760,,,,
331,10/24/18 01:00:00 AM,36.914,,,,
332,10/24/18 03:00:00 AM,37.107,,,,
333,10/24/18 05:00:00 AM,37.488,,,,
334,10/24/18 07:00:00 AM,37.488,,,,
335,10/24/18 09:00:00 AM,37.297,,,,
336,10/24/18 11:00:00 AM,40.696,,,,
337,10/24/18 01:00:00 PM,43.282,,,,
338,10/24/18 03:00:00 PM,48.160,,,,
339,10/24/18 05:00:00 PM,43.099,,,,
340,10/24/18 07:00:00 PM,40.509,,,,
341,10/24/18 09:00:00 PM,39.760,,,,
342,10/24/18 11:00:00 PM,39.007,,,,
343,10/25/18 01:00:00 AM,38.629,,,,
344,10/25/18 03:00:00 AM,37.679,,,,
345,10/25/18 05:00:00 AM,38.250,,,,
346,10/25/18 07:00:00 AM,38.061,,,,
347,10/25/18 09:00:00 AM,38.818,,,,
348,10/25/18 11:00:00 AM,40.134,,,,
349,10/25/18 01:00:00 PM,40.881,,,,
350,10/25/18 03:00:00 PM,41.810,,,,
351,10/25/18 05:00:00 PM,41.994,,,,
352,10/25/18 07:00:00 PM,42.179,,,,
353,10/25/18 09:00:00 PM,41.994,,,,
354,10/25/18 11:00:00 PM,42.179,,,,
355,10/26/18 01:00:00 AM,42.363,,,,
356,10/26/18 03:00:00 AM,43.099,,,,
357,10/26/18 05:00:00 AM,43.831,,,,
358,10/26/18 07:00:00 AM,44.195,,,,
359,10/26/18 09:00:00 AM,44.379,,,,
360,10/26/18 11:00:00 AM,45.466,,,,
361,10/26/18 01:00:00 PM,46.188,,,,
362,10/26/18 03:00:00 PM,44.560,,,,
363,10/26/18 05:00:00 PM,43.282,,,,
364,10/26/18 07:00:00 PM,41.810,,,,
365,10/26/18 09:00:00 PM,40.696,,,,
366,10/26/18 11:00:00 PM,39.384,,,,
367,10/27/18 01:00:00 AM,38.440,,,,
368,10/27/18 03:00:00 AM,36.723,,,,
369,10/27/18 05:00:00 AM,36.338,,,,
370,10/27/18 07:00:00 AM,35.370,,,,
371,10/27/18 09:00:00 AM,34.590,,,,
372,10/27/18 11:00:00 AM,34.786,,,,
373,10/27/18 01:00:00 PM,34.981,,,,
374,10/27/18 03:00:00 PM,39.760,,,,
375,10/27/18 05:00:00 PM,39.196,,,,
376,10/27/18 07:00:00 PM,39.196,,,,
377,10/27/18 09:00:00 PM,39.573,,,,
378,10/27/18 11:00:00 PM,41.067,,,,
379,10/28/18 01:00:00 AM,41.625,,,,
380,10/28/18 03:00:00 AM,40.509,,,,
381,10/28/18 05:00:00 AM,38.629,,,,
382,10/28/18 07:00:00 AM,35.951,,,,
383,10/28/18 09:00:00 AM,36.723,,,,
384,10/28/18 11:00:00 AM,35.951,,,,
385,10/28/18 01:00:00 PM,38.440,,,,
386,10/28/18 03:00:00 PM,36.531,,,,
387,10/28/18 05:00:00 PM,36.723,,,,
388,10/28/18 07:00:00 PM,35.564,,,,
389,10/28/18 09:00:00 PM,35.370,,,,
390,10/28/18 11:00:00 PM,35.175,,,,
391,10/29/18 01:00:00 AM,35.175,,,,
392,10/29/18 03:00:00 AM,34.981,,,,
393,10/29/18 05:00:00 AM,34.981,,,,
394,10/29/18 07:00:00 AM,34.786,,,,
395,10/29/18 09:00:00 AM,34.786,,,,
396,10/29/18 11:00:00 AM,34.590,,,,
397,10/29/18 01:00:00 PM,34.590,,,,
398,10/29/18 03:00:00 PM,34.590,,,,
399,10/29/18 05:00:00 PM,34.394,,,,
400,10/29/18 07:00:00 PM,34.394,,,,
401,10/29/18 09:00:00 PM,34.394,,,,
402,10/29/18 11:00:00 PM,34.394,,,,
403,10/30/18 01:00:00 AM,34.394,,,,
404,10/30/18 03:00:00 AM,34.394,,,,
405,10/30/18 05:00:00 AM,34.394,,,,
406,10/30/18 07:00:00 AM,34.394,,,,
407,10/30/18 09:00:00 AM,34.394,,,,
408,10/30/18 11:00:00 AM,34.394,,,,
409,10/30/18 01:00:00 PM,34.394,,,,
410,10/30/18 03:00:00 PM,34.198,,,,
411,10/30/18 05:00:00 PM,34.002,,,,
412,10/30/18 07:00:00 PM,34.198,,,,
413,10/30/18 09:00:00 PM,34.198,,,,
414,10/30/18 11:00:00 PM,34.198,,,,
415,10/31/18 01:00:00 AM,34.198,,,,
416,10/31/18 03:00:00 AM,33.805,,,,
417,10/31/18 05:00:00 AM,33.013,,,,
418,10/31/18 07:00:00 AM,32.815,,,,
419,10/31/18 09:00:00 AM,33.013,,,,
420,10/31/18 11:00:00 AM,32.617,,,,
421,10/31/18 01:00:00 PM,32.617,,,,
422,10/31/18 03:00:00 PM,32.617,,,,
423,10/31/18 05:00:00 PM,32.815,,,,
424,10/31/18 07:00:00 PM,33.013,,,,
425,10/31/18 09:00:00 PM,33.411,,,,
426,10/31/18 11:00:00 PM,33.805,,,,
427,11/01/18 01:00:00 AM,34.198,,,,
428,11/01/18 03:00:00 AM,35.370,,,,
429,11/01/18 05:00:00 AM,38.061,,,,
430,11/01/18 07:00:00 AM,40.509,,,,
431,11/01/18 09:00:00 AM,41.439,,,,
432,11/01/18 11:00:00 AM,43.099,,,,
433,11/01/18 01:00:00 PM,43.831,,,,
434,11/01/18 03:00:00 PM,44.379,,,,
435,11/01/18 05:00:00 PM,42.363,,,,
436,11/01/18 07:00:00 PM,41.254,,,,
437,11/01/18 09:00:00 PM,40.509,,,,
438,11/01/18 11:00:00 PM,40.134,,,,
439,11/02/18 01:00:00 AM,39.760,,,,
440,11/02/18 03:00:00 AM,39.760,,,,
441,11/02/18 05:00:00 AM,40.321,,,,
442,11/02/18 07:00:00 AM,40.881,,,,
443,11/02/18 09:00:00 AM,39.760,,,,
444,11/02/18 11:00:00 AM,40.509,,,,
445,11/02/18 01:00:00 PM,40.881,,,,
446,11/02/18 03:00:00 PM,39.947,,,,
447,11/02/18 05:00:00 PM,38.818,,,,
448,11/02/18 07:00:00 PM,37.679,,,,
449,11/02/18 09:00:00 PM,37.488,,,,
450,11/02/18 11:00:00 PM,37.297,,,,
451,11/03/18 01:00:00 AM,36.914,,,,
452,11/03/18 03:00:00 AM,36.914,,,,
453,11/03/18 05:00:00 AM,36.723,,,,
454,11/03/18 07:00:00 AM,36.531,,,,
455,11/03/18 09:00:00 AM,36.531,,,,
456,11/03/18 11:00:00 AM,39.384,,,,
457,11/03/18 01:00:00 PM,40.134,,,,
458,11/03/18 03:00:00 PM,37.679,,,,
459,11/03/18 05:00:00 PM,36.723,,,,
460,11/03/18 07:00:00 PM,36.145,,,,
461,11/03/18 09:00:00 PM,34.590,,,,
462,11/03/18 11:00:00 PM,34.394,,,,
463,11/04/18 01:00:00 AM,34.198,,,,
464,11/04/18 03:00:00 AM,34.198,,,,
465,11/04/18 05:00:00 AM,33.411,,,,
466,11/04/18 07:00:00 AM,32.815,,,,
467,11/04/18 09:00:00 AM,32.815,,,,
468,11/04/18 11:00:00 AM,33.013,,,,
469,11/04/18 01:00:00 PM,33.213,,,,
470,11/04/18 03:00:00 PM,33.213,,,,
471,11/04/18 05:00:00 PM,33.213,,,,
472,11/04/18 07:00:00 PM,33.213,,,,
473,11/04/18 09:00:00 PM,33.411,,,,
474,11/04/18 11:00:00 PM,33.411,,,,
475,11/05/18 01:00:00 AM,33.411,,,,
476,11/05/18 03:00:00 AM,33.411,,,,
477,11/05/18 05:00:00 AM,33.411,,,,
478,11/05/18 07:00:00 AM,33.411,,,,
479,11/05/18 09:00:00 AM,33.411,,,,
480,11/05/18 11:00:00 AM,33.411,,,,
481,11/05/18 01:00:00 PM,33.411,,,,
482,11/05/18 03:00:00 PM,33.411,,,,
483,11/05/18 05:00:00 PM,33.411,,,,
484,11/05/18 07:00:00 PM,33.411,,,,
485,11/05/18 09:00:00 PM,33.411,,,,
486,11/05/18 11:00:00 PM,33.411,,,,
487,11/06/18 01:00:00 AM,33.411,,,,
488,11/06/18 03:00:00 AM,33.411,,,,
489,11/06/18 05:00:00 AM,33.411,,,,
490,11/06/18 07:00:00 AM,33.411,,,,
491,11/06/18 09:00:00 AM,33.411,,,,
492,11/06/18 11:00:00 AM,33.411,,,,
493,11/06/18 01:00:00 PM,33.411,,,,
494,11/06/18 03:00:00 PM,33.411,,,,
495,11/06/18 05:00:00 PM,33.213,,,,
496,11/06/18 07:00:00 PM,33.411,,,,
497,11/06/18 09:00:00 PM,33.411,,,,
498,11/06/18 11:00:00 PM,33.411,,,,
499,11/07/18 01:00:00 AM,33.411,,,,
500,11/07/18 03:00:00 AM,33.411,,,,
501,11/07/18 05:00:00 AM,33.213,,,,
502,11/07/18 07:00:00 AM,33.213,,,,
503,11/07/18 09:00:00 AM,33.411,,,,
504,11/07/18 11:00:00 AM,33.213,,,,
505,11/07/18 01:00:00 PM,33.411,,,,
506,11/07/18 03:00:00 PM,33.411,,,,
507,11/07/18 05:00:00 PM,33.213,,,,
508,11/07/18 07:00:00 PM,33.411,,,,
509,11/07/18 09:00:00 PM,33.213,,,,
510,11/07/18 11:00:00 PM,33.213,,,,
511,11/08/18 01:00:00 AM,33.411,,,,
512,11/08/18 03:00:00 AM,33.213,,,,
513,11/08/18 05:00:00 AM,33.213,,,,
514,11/08/18 07:00:00 AM,33.213,,,,
515,11/08/18 09:00:00 AM,33.411,,,,
516,11/08/18 11:00:00 AM,33.411,,,,
517,11/08/18 01:00:00 PM,33.411,,,,
518,11/08/18 03:00:00 PM,33.411,,,,
519,11/08/18 05:00:00 PM,33.411,,,,
520,11/08/18 07:00:00 PM,33.411,,,,
521,11/08/18 09:00:00 PM,33.411,,,,
522,11/08/18 11:00:00 PM,33.411,,,,
523,11/09/18 01:00:00 AM,33.411,,,,
524,11/09/18 03:00:00 AM,33.411,,,,
525,11/09/18 05:00:00 AM,33.411,,,,
526,11/09/18 07:00:00 AM,33.213,,,,
527,11/09/18 09:00:00 AM,33.213,,,,
528,11/09/18 11:00:00 AM,33.213,,,,
529,11/09/18 01:00:00 PM,33.213,,,,
530,11/09/18 03:00:00 PM,33.213,,,,
531,11/09/18 05:00:00 PM,33.213,,,,
532,11/09/18 07:00:00 PM,33.213,,,,
533,11/09/18 09:00:00 PM,33.213,,,,
534,11/09/18 11:00:00 PM,33.213,,,,
535,11/10/18 01:00:00 AM,33.213,,,,
536,11/10/18 03:00:00 AM,33.411,,,,
537,11/10/18 05:00:00 AM,33.411,,,,
538,11/10/18 07:00:00 AM,33.411,,,,
539,11/10/18 09:00:00 AM,33.411,,,,
540,11/10/18 11:00:00 AM,33.411,,,,
541,11/10/18 01:00:00 PM,33.411,,,,
542,11/10/18 03:00:00 PM,33.411,,,,
543,11/10/18 05:00:00 PM,33.411,,,,
544,11/10/18 07:00:00 PM,33.411,,,,
545,11/10/18 09:00:00 PM,33.411,,,,
546,11/10/18 11:00:00 PM,33.411,,,,
547,11/11/18 01:00:00 AM,33.213,,,,
548,11/11/18 03:00:00 AM,33.213,,,,
